dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,ct_srv_src,ct_state_ttl,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_srv_dst,Decision
0.516332,tcp,-,FIN,10,6,534,268,29.051077,254,252,7452.569824,3470.635254,2,1,57.260889,84.137398,2786.845248,122.374102,255,357434057,3815772691,255,0.149481,0.095636,0.053845,53,45,4,1,2,1,4,0,0,4,No
0.561672,tcp,-,FIN,12,6,4678,268,30.266776,254,252,61089.03906,3190.474365,3,1,48.581182,101.184,2964.167347,155.344578,255,2245749386,633455154,255,0.129492,0.055743,0.073749,390,45,3,1,1,1,3,0,0,3,No
0.661181,tcp,-,FIN,10,6,534,268,22.686678,254,252,5819.88916,2710.301758,2,1,65.712333,108.393203,3415.929331,155.328172,255,3672407635,2322568712,255,0.204301,0.119212,0.085089,53,45,4,1,2,1,4,0,0,4,No
0.635368,tcp,-,FIN,10,6,534,268,23.608366,254,252,6056.333008,2820.412842,2,1,68.403556,111.698203,3524.904508,177.887719,255,4077322981,3692271317,255,0.145832,0.076873,0.068959,53,45,2,1,1,1,2,0,0,2,No
0.611144,tcp,-,FIN,10,6,534,268,24.544133,254,252,6296.388184,2932.205811,2,1,66.181248,111.852602,3793.013766,142.643969,255,2575827719,1838658639,255,0.129638,0.051877,0.077761,53,45,2,1,1,1,2,0,0,2,No
0.732747,tcp,-,FIN,10,6,534,268,20.470912,254,252,5251.471191,2445.591553,2,1,77.366111,123.057797,4797.113884,207.444047,255,4022652943,822366023,255,0.17184,0.117451,0.054389,53,45,4,1,3,2,4,0,0,5,No
0.732747,tcp,-,FIN,10,6,534,268,20.470912,254,252,5251.471191,2445.591553,2,1,77.366111,123.057797,4797.113884,207.444047,255,4022652943,822366023,255,0.17184,0.117451,0.054389,53,45,4,1,3,2,4,0,0,5,No
0.517536,tcp,-,FIN,10,6,534,268,28.983492,254,252,7435.231934,3462.561279,2,1,53.332222,90.531797,3101.484243,122.504906,255,70087937,3679576708,255,0.127318,0.064867,0.062451,53,45,4,1,1,1,4,0,0,5,No
0.753338,tcp,-,FIN,10,6,534,268,19.911382,254,252,5107.933105,2378.746338,2,1,83.703333,140.049203,4412.601309,200.540016,255,3898771621,2421484086,255,0.136984,0.053089,0.083895,53,45,3,1,1,1,2,0,0,2,No
0.541942,tcp,-,FIN,10,6,534,268,27.678239,254,252,7100.390625,3306.626953,2,1,57.221,84.538398,3010.850906,131.233672,255,4155970487,2164959732,255,0.205444,0.119249,0.086195,53,45,3,1,1,1,2,0,0,2,No
0.52215,tcp,-,FIN,10,6,534,268,28.727378,254,252,7369.530273,3431.964111,2,1,54.334667,92.483203,2783.588544,145.497281,255,2890661089,1130039488,255,0.157317,0.059727,0.09759,53,45,3,1,1,1,3,0,0,3,No
0.482278,tcp,-,FIN,10,6,534,268,31.102394,254,252,7978.800781,3715.699219,2,1,48.925556,84.868,2687.31298,113.573961,255,3270431884,2615890359,255,0.100293,0.057928,0.042365,53,45,3,1,2,1,3,0,0,3,No
0.790611,tcp,-,FIN,10,6,534,268,18.972667,254,252,4867.121582,2266.601318,2,1,86.202,145.453594,4723.535897,234.248094,255,1639452342,2638851378,255,0.126382,0.063337,0.063045,53,45,3,1,2,1,3,0,0,3,No
0.579719,tcp,-,FIN,10,8,534,354,29.324552,254,252,6637.69873,4277.93457,2,1,64.317667,73.440141,4110.878018,123.781305,255,1715992854,1719395638,255,0.130054,0.065632,0.064422,53,44,5,1,1,1,3,0,0,3,No
0.785542,tcp,-,FIN,10,6,534,268,19.095096,254,252,4898.528809,2281.227539,2,1,87.182333,133.734406,4387.3594,211.449109,255,531582909,2528119291,255,0.255031,0.116867,0.138164,53,45,5,1,1,1,3,0,0,3,No
0.857767,tcp,-,FIN,10,8,534,354,19.818902,254,252,4486.066895,2891.228027,2,1,95.212444,109.041289,5275.90597,210.573031,255,1692468706,585936510,255,0.167904,0.094469,0.073435,53,44,5,1,1,1,3,0,0,3,No
0.590396,tcp,-,FIN,10,6,534,268,25.406677,254,252,6517.659668,3035.250977,2,1,65.477667,106.427398,3157.243888,146.255547,255,283098279,123353901,255,0.118808,0.058255,0.060553,53,45,4,1,2,2,3,0,0,3,No
0.590396,tcp,-,FIN,10,6,534,268,25.406677,254,252,6517.659668,3035.250977,2,1,65.477667,106.427398,3157.243888,146.255547,255,283098279,123353901,255,0.118808,0.058255,0.060553,53,45,4,1,2,2,3,0,0,3,No
0.845511,tcp,-,FIN,10,8,534,354,20.106184,254,252,4551.09375,2933.137451,2,1,92.239444,108.192289,5171.147801,196.083406,255,1862123636,2842868913,255,0.152399,0.088156,0.064243,53,44,4,1,1,1,3,0,0,3,No
2.013644,tcp,-,FIN,10,8,534,354,8.442406,254,252,1910.963379,1231.598022,2,1,220.272111,276.442719,14079.78343,408.024375,255,112145204,922921050,255,0.150122,0.078541,0.071581,53,44,3,1,1,1,1,0,0,1,No
0.582287,tcp,-,FIN,10,6,534,268,25.760492,254,252,6608.424805,3077.52002,2,1,64.698556,99.801398,3503.37011,163.150281,255,4160845662,2300069476,255,0.128942,0.08256,0.046382,53,45,5,1,1,1,3,0,0,3,No
0.667893,tcp,-,FIN,10,6,534,268,22.458687,254,252,5761.401855,2683.064453,2,1,74.210333,105.634602,3770.028982,186.777891,255,1364736436,2602480928,255,0.252221,0.120232,0.131989,53,45,5,1,1,1,3,0,0,3,No
0.601253,tcp,-,FIN,10,6,534,268,24.947902,254,252,6399.968262,2980.442627,2,1,66.708556,108.085797,3321.383864,177.352703,255,1545724128,1401541069,255,0.136699,0.060821,0.075878,53,45,5,1,1,1,3,0,0,3,No
0.423799,tcp,-,FIN,10,6,534,268,35.394137,254,252,9079.775391,4228.419434,2,1,47.088778,56.040801,2334.061926,74.645813,255,3450720569,3288563816,255,0.139455,0.104462,0.034993,53,45,3,1,1,1,2,0,0,2,No
1.033171,tcp,-,FIN,10,8,534,354,16.454197,254,252,3724.455811,2400.376953,2,1,114.796778,132.656,7053.53234,195.695391,255,912500981,1728809590,255,0.141443,0.10362,0.037823,53,44,3,1,1,1,2,0,0,2,No
0.492845,tcp,-,FIN,10,6,534,268,30.435533,254,252,7807.728516,3636.031738,2,1,51.864444,86.213398,2812.981049,122.530453,255,853508621,3353143169,255,0.124059,0.061768,0.062291,53,45,1,1,1,1,1,0,0,1,No
1.096771,tcp,-,FIN,10,8,534,354,15.500045,254,252,3508.480713,2261.183105,2,1,115.382222,145.672859,6344.847382,223.652391,255,1497199645,3545984423,255,0.214661,0.077051,0.13761,53,44,5,1,1,1,2,0,0,2,No
1.758186,tcp,-,FIN,10,8,534,354,9.669057,254,252,2188.619385,1410.5448,2,1,195.354,240.766281,12699.09578,521.330812,255,2891405979,3745219715,255,0.189256,0.072141,0.117115,53,44,5,1,1,1,2,0,0,2,No
1.685179,tcp,-,FIN,10,8,534,354,10.087949,254,252,2283.437012,1471.653809,2,1,187.226333,224.594719,11063.05336,356.736281,255,4284666329,3030433043,255,0.195887,0.113008,0.082879,53,44,1,1,1,1,1,0,0,1,No
1.910248,tcp,ftp,FIN,62,20,68109,1026,42.40287,254,252,280637.9063,4083.239258,28,4,31.31554,96.738422,3675.096013,190.842797,255,1739940755,196470105,255,0.21821,0.046945,0.171265,1099,51,1,1,1,1,1,0,0,1,No
1.537724,tcp,-,FIN,10,8,534,354,11.0553,254,252,2502.399658,1612.773193,2,1,170.858222,207.723281,10505.20106,306.952031,255,4062561781,2410395486,255,0.143776,0.082942,0.060834,53,44,2,1,1,1,1,0,0,1,No
1.020846,tcp,-,FIN,10,8,534,354,16.652854,254,252,3769.422607,2429.357666,2,1,113.334556,131.175141,6072.843074,238.091969,255,3495879640,3183127539,255,0.19447,0.102616,0.091854,53,44,1,1,1,1,1,0,0,1,No
0.825633,tcp,-,FIN,10,6,534,268,18.167879,254,252,4660.666504,2170.455811,2,1,88.666778,148.054594,4787.517563,237.162,255,2141094085,3804189049,255,0.129764,0.085351,0.044413,53,45,3,1,1,1,1,0,0,1,No
0.572877,tcp,-,FIN,10,6,534,268,26.183632,254,252,6716.974121,3128.071289,2,1,56.243,101.081797,2831.605103,139.264219,255,3284360208,3587761684,255,0.123146,0.06746,0.055686,53,45,3,1,1,1,2,0,0,2,No
1.24187,tcp,-,FIN,10,6,756,268,12.078559,254,252,4386.932617,1442.985107,2,1,135.050778,226.351,8793.995976,415.936719,255,799562695,784927613,255,0.243182,0.110108,0.133074,76,45,1,1,1,1,1,0,0,1,No
0.567372,tcp,-,FIN,10,6,756,268,26.43768,254,252,9602.165039,3158.421387,2,1,61.529,102.651,3475.53379,168.274812,255,784073118,1685085134,255,0.117681,0.054112,0.063569,76,45,4,1,1,1,3,0,0,4,No
1.091367,tcp,-,FIN,10,8,534,354,15.576795,254,252,3525.853271,2272.379395,2,1,116.372778,146.285422,6242.88991,282.264281,255,3429546161,3272277600,255,0.246226,0.06736,0.178866,53,44,4,1,1,1,2,0,0,2,No
0.860471,tcp,-,FIN,10,6,534,268,17.432313,254,252,4471.969238,2082.580322,2,1,91.400222,156.639797,5094.536263,244.389172,255,2288273344,1887560576,255,0.138516,0.077262,0.061254,53,45,4,1,1,1,2,0,0,2,No
1.089328,tcp,-,FIN,10,6,756,268,13.769957,254,252,5001.248047,1645.050781,2,1,116.976111,208.192594,7997.820008,362.108031,255,1736697242,240293469,255,0.119533,0.048363,0.07117,76,45,3,1,1,1,3,0,0,4,No
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.704,0,0,0,0,0,0,0,0,0,0,46,0,1,2,1,1,1,0,0,1,No
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.7,0,0,0,0,0,0,0,0,0,0,46,0,1,2,1,1,1,0,0,1,No
0.589532,tcp,-,FIN,10,6,534,268,25.443911,254,252,6527.211426,3039.699219,2,1,65.406667,100.526,3412.476891,166.945234,255,2172529354,40905829,255,0.160568,0.086893,0.073675,53,45,5,1,1,1,2,0,0,3,No
1.044655,tcp,-,FIN,10,8,534,354,16.273316,254,252,3683.512939,2373.989502,2,1,116.072778,139.972,6487.985598,245.117609,255,4212418700,706823371,255,0.144909,0.064734,0.080175,53,44,5,1,1,1,2,0,0,3,No
1.031887,tcp,-,FIN,10,6,534,268,14.536475,254,252,3729.090332,1736.624146,2,1,114.55,193.585797,6382.743163,342.289156,255,1118843084,1159499932,255,0.194333,0.06395,0.130383,53,45,2,1,1,1,1,0,0,2,No
0.975058,tcp,-,FIN,10,8,534,354,17.43486,254,252,3946.431885,2543.438477,2,1,108.339778,130.448289,6777.460156,199.092375,255,4230380764,1225618874,255,0.136103,0.06112,0.074983,53,44,1,1,1,1,1,0,0,1,No
1.41754,tcp,-,FIN,10,8,756,354,11.992607,254,252,3843.277832,1749.509766,2,1,157.504444,189.533422,8879.918631,355.214812,255,2967499715,1198972375,255,0.155334,0.090081,0.065253,76,44,1,1,1,1,1,0,0,1,No
0.614875,tcp,-,FIN,10,6,534,268,24.395202,254,252,6258.182129,2914.41333,2,1,64.499,113.039602,3704.687347,180.149359,255,3827410200,3701136106,255,0.099738,0.049676,0.050062,53,45,4,1,1,1,3,0,0,3,No
1.535806,tcp,-,FIN,10,8,534,354,11.069107,254,252,2505.524902,1614.787354,2,1,163.237778,205.862281,8780.164654,326.465062,255,4045143727,888953717,255,0.278494,0.094763,0.183731,53,44,4,1,2,2,3,0,0,3,No
1.535806,tcp,-,FIN,10,8,534,354,11.069107,254,252,2505.524902,1614.787354,2,1,163.237778,205.862281,8780.164654,326.465062,255,4045143727,888953717,255,0.278494,0.094763,0.183731,53,44,4,1,2,2,3,0,0,3,No
0.79264,tcp,-,FIN,10,6,756,268,18.924102,254,252,6873.233887,2260.799316,2,1,84.468111,130.775797,4350.292186,206.470656,255,2842795391,2773094433,255,0.182359,0.138757,0.043602,76,45,3,1,1,1,3,0,0,3,No
0.550534,tcp,-,FIN,10,6,756,268,27.246273,254,252,9895.84668,3255.021484,2,1,61.092556,86.259797,3033.382567,133.748266,255,3785179133,2578453384,255,0.197642,0.119226,0.078416,76,45,2,1,1,1,2,0,0,2,No
1.586373,tcp,-,FIN,10,8,534,354,10.716269,254,252,2425.65918,1563.314575,2,1,176.263667,213.666859,12526.28232,323.908063,255,1377956953,1495794280,255,0.169156,0.090049,0.079107,53,44,2,1,1,1,1,0,0,1,No
1.481174,tcp,-,FIN,10,8,534,354,11.477382,254,252,2597.939209,1674.347534,2,1,159.374778,192.510422,9912.470487,401.004969,255,2044349727,2937220526,255,0.206008,0.133591,0.072417,53,44,2,1,1,1,1,0,0,1,No
0.787675,tcp,-,FIN,10,6,534,268,19.043387,254,252,4885.263672,2275.049805,2,1,83.671444,137.817797,4487.36215,229.224281,255,848130117,2304224449,255,0.146187,0.09858,0.047607,53,45,6,1,1,1,2,0,0,2,No
2.436643,tcp,-,FIN,10,8,534,354,6.976812,254,252,1579.221924,1017.793762,2,1,264.821778,327.253844,16439.77259,473.656469,255,1991221519,2112073524,255,0.261818,0.14586,0.115958,53,44,6,1,1,1,2,0,0,2,No
1.151195,tcp,-,FIN,10,6,534,268,13.029938,254,252,3342.613281,1556.643188,2,1,122.866444,214.119406,8173.801417,367.927062,255,2346402036,3761979780,255,0.137952,0.080594,0.057358,53,45,2,1,1,1,1,0,0,1,No
0.751235,tcp,-,FIN,10,6,534,268,19.967121,254,252,5122.231934,2385.405273,2,1,78.592444,139.108594,4338.678454,232.027578,255,1781192013,429297374,255,0.126362,0.055683,0.070679,53,45,4,1,1,1,2,0,0,2,No
0.54079,tcp,-,FIN,10,6,534,268,27.737198,254,252,7115.516113,3313.670654,2,1,58.310222,83.154,3079.904525,128.9405,255,2285731639,1340420737,255,0.224566,0.125016,0.09955,53,45,4,1,1,1,2,0,0,2,No
0.955965,tcp,-,FIN,10,6,534,268,15.690951,254,252,4025.251953,1874.545654,2,1,102.023,173.997594,5579.090656,286.885219,255,1091526221,3738218005,255,0.130807,0.085972,0.044835,53,45,3,1,1,1,2,0,0,2,No
0.948198,tcp,-,FIN,10,6,534,268,15.81948,254,252,4058.224121,1889.900635,2,1,101.609889,173.315797,5454.560076,303.748656,255,3360653974,3360838492,255,0.231244,0.081618,0.149626,53,45,3,1,1,1,2,0,0,2,No
0.539467,tcp,-,FIN,10,6,534,268,27.805224,254,252,7132.966797,3321.797363,2,1,59.940778,86.469797,2985.069022,138.308344,255,4117543630,2441351740,255,0.196483,0.106388,0.090095,53,45,3,1,1,1,2,0,0,2,No
0.755002,tcp,-,FIN,10,6,534,268,19.867496,254,252,5096.675293,2373.503662,2,1,81.228667,129.132,4272.394255,212.578297,255,1395687813,159430689,255,0.184912,0.109333,0.075579,53,45,3,1,1,1,2,0,0,2,No
1.69253,tcp,-,FIN,10,8,534,354,10.044135,254,252,2273.519531,1465.262085,2,1,185.373222,232.144859,11621.90439,332.258375,255,3344883184,2937820312,255,0.139804,0.067507,0.072297,53,44,4,1,1,1,2,0,0,2,No
1.56625,tcp,-,FIN,10,8,756,354,10.853951,254,252,3478.37207,1583.399902,2,1,173.921889,208.737,10476.84001,408.199719,255,1100408119,61330733,255,0.193872,0.105081,0.088791,76,44,2,1,1,1,2,0,0,2,No
0.715213,tcp,-,FIN,10,6,534,268,20.972773,254,252,5380.215332,2505.547363,2,1,79.455222,126.672602,4248.505271,211.58525,255,4202642029,3184494072,255,0.169221,0.081841,0.08738,53,45,4,1,1,1,2,0,0,2,No
2.034017,tcp,-,FIN,10,8,534,354,8.357845,254,252,1891.822876,1219.262085,2,1,221.118556,278.473281,15340.58733,608.493625,255,266089955,4114302905,255,0.189717,0.084694,0.105023,53,44,2,1,1,1,1,0,0,1,No
0.991886,tcp,-,FIN,10,8,534,354,17.139066,254,252,3879.478027,2500.287354,2,1,104.687778,131.852422,6617.364354,183.013766,255,1639952250,1991736385,255,0.122574,0.068909,0.053665,53,44,3,1,1,1,1,0,0,1,No
0.610736,tcp,-,FIN,10,6,534,268,24.56053,254,252,6300.594727,2934.164551,2,1,63.162444,103.300797,3360.321415,161.803984,255,110129511,2474215420,255,0.170992,0.094222,0.07677,53,45,5,1,1,1,3,0,0,3,No
0.364011,tcp,-,FIN,10,6,534,268,41.207547,254,252,10571.10938,4922.928223,2,1,36.234222,59.360398,1818.547343,80.639867,255,2462688011,1620888204,255,0.109748,0.0672,0.042548,53,45,5,1,1,1,3,0,0,3,No
1.5716,tcp,-,FIN,10,8,534,354,10.817002,254,252,2448.460205,1578.009766,2,1,174.622222,209.218719,10479.90864,432.625938,255,2058229713,399091025,255,0.165023,0.060951,0.104072,53,44,5,1,1,1,3,0,0,3,No
1.902282,tcp,-,FIN,10,8,756,354,8.936635,254,252,2863.928711,1303.697388,2,1,202.841333,250.635422,13111.31198,340.552563,255,3140783757,1003261709,255,0.237067,0.147826,0.089241,76,44,1,1,1,1,1,0,0,1,No
2.745877,tcp,-,FIN,10,8,534,354,6.1911,254,252,1401.373779,903.172302,2,1,299.289222,381.673156,22858.36413,838.321063,255,1734667006,3018202830,255,0.109111,0.074155,0.034956,53,44,5,1,1,1,1,0,0,1,No
0.64252,tcp,-,FIN,10,6,756,268,23.345576,254,252,8479.113281,2789.018311,2,1,71.283444,109.068398,3565.430846,176.413031,255,1645616175,511269599,255,0.174002,0.097168,0.076834,76,45,3,1,1,1,3,0,0,3,No
0.736924,tcp,-,FIN,10,6,756,268,20.354881,254,252,7392.892578,2431.729736,2,1,76.028444,125.675602,4251.003661,189.90625,255,56977572,1072419942,255,0.183734,0.108542,0.075192,76,45,3,1,1,1,3,0,0,3,No
0.670568,tcp,-,FIN,10,6,756,268,22.369096,254,252,8124.456055,2672.361328,2,1,69.314111,109.290203,3794.25515,171.802344,255,2874321609,134985815,255,0.174738,0.124115,0.050623,76,45,2,1,1,1,2,0,0,2,No
1.580464,tcp,-,FIN,10,8,534,354,10.756335,254,252,2434.728027,1569.159424,2,1,170.463111,212.317,11520.27498,290.9705,255,2452661003,3711063053,255,0.188766,0.094236,0.09453,53,44,2,1,1,1,1,0,0,1,No
0.916248,tcp,-,FIN,10,6,534,268,16.371113,254,252,4199.736328,1955.802368,2,1,86.566222,165.915594,4483.209636,220.156156,255,1629827176,2405764478,255,0.147712,0.08666,0.061052,53,45,2,1,1,1,2,0,0,2,No
1.988994,tcp,-,FIN,10,8,534,354,8.547034,254,252,1934.646362,1246.86145,2,1,220.987778,263.649563,12958.3172,377.213375,255,3156002169,3300514039,255,0.211952,0.143441,0.068511,53,44,2,1,1,1,2,0,0,2,No
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.74,0,0,0,0,0,0,0,0,0,0,46,0,1,2,1,1,1,0,0,1,No
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.736,0,0,0,0,0,0,0,0,0,0,46,0,1,2,1,1,1,0,0,1,No
0.725995,tcp,-,FIN,10,8,534,354,23.416139,254,252,5300.312012,3416.001465,2,1,75.886333,87.20643,4686.627985,149.507234,255,885962883,2297835033,255,0.194452,0.115544,0.078908,53,44,3,1,1,1,2,0,0,2,No
0.485631,tcp,-,FIN,10,6,534,268,30.88765,254,252,7923.711914,3690.044678,2,1,48.233222,84.695203,2459.506441,121.938352,255,1100867550,3876038618,255,0.111755,0.062146,0.049609,53,45,6,1,1,1,3,0,0,3,No
0.400977,tcp,-,FIN,10,6,534,268,37.408631,254,252,9596.560547,4469.084473,2,1,43.094,68.790797,2230.832195,97.490188,255,553534084,2300722604,255,0.121486,0.057014,0.064472,53,45,6,1,1,1,3,0,0,3,No
1.794339,tcp,-,FIN,10,8,534,354,9.474241,254,252,2144.522461,1382.124634,2,1,193.125889,249.089578,12095.9352,427.234812,255,2744766921,422492831,255,0.118607,0.050702,0.067905,53,44,3,1,1,1,2,0,0,2,No
0.884028,tcp,-,FIN,10,8,534,354,19.23016,254,252,4352.803223,2805.341064,2,1,98.225333,121.611289,5515.530365,201.446063,255,3885274363,1040120304,255,0.145732,0.031721,0.114011,53,44,1,1,1,1,1,0,0,1,No
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,1,2,1,1,1,0,0,1,No
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,1,2,1,1,1,0,0,1,No
1.047523,tcp,-,FIN,10,6,534,268,14.319494,254,252,3673.427734,1710.702271,2,1,116.391444,187.719594,6079.50219,319.048563,255,3228435244,244277659,255,0.162491,0.108308,0.054183,53,45,3,1,1,1,1,0,0,1,No
0.600858,tcp,-,FIN,10,6,534,268,24.964302,254,252,6404.175781,2982.401855,2,1,59.931,111.788,3518.93346,183.253109,255,1615465408,1802843155,255,0.114453,0.041912,0.072541,53,45,2,1,1,1,1,0,0,1,No
0.729303,tcp,-,FIN,10,6,534,268,20.567583,254,252,5276.270508,2457.140625,2,1,77.115889,132.023406,4632.301254,226.520109,255,796962732,2230692017,255,0.140114,0.069177,0.070937,53,45,4,1,1,1,3,0,0,3,No
1.438697,tcp,-,FIN,10,8,534,354,11.816248,254,252,2674.642334,1723.781982,2,1,150.693,193.378578,9076.90064,364.009969,255,1084842569,2196472880,255,0.150856,0.085038,0.065818,53,44,4,1,1,1,3,0,0,3,No
1.035612,tcp,-,FIN,10,8,534,354,16.415414,254,252,3715.677246,2394.719238,2,1,111.905889,139.589578,7029.406521,201.508187,255,1621706769,1775045306,255,0.121598,0.058476,0.063122,53,44,4,1,1,1,3,0,0,3,No
1.428049,tcp,-,FIN,10,8,534,354,11.904354,254,252,2694.585449,1736.635132,2,1,155.722778,196.454141,9633.678392,282.376,255,3870346240,347648840,255,0.100019,0.052864,0.047155,53,44,3,1,2,2,2,0,0,2,No
1.428049,tcp,-,FIN,10,8,534,354,11.904354,254,252,2694.585449,1736.635132,2,1,155.722778,196.454141,9633.678392,282.376,255,3870346240,347648840,255,0.100019,0.052864,0.047155,53,44,3,1,2,2,2,0,0,2,No
1.63842,tcp,-,FIN,10,8,534,354,10.37585,254,252,2348.604248,1513.653442,2,1,182.046667,221.319422,11964.56433,337.793719,255,213082432,2620648742,255,0.143725,0.072861,0.070864,53,44,1,1,1,1,1,0,0,1,No
0.986506,tcp,-,FIN,10,8,534,354,17.232536,254,252,3900.635254,2513.922852,2,1,106.738778,130.973711,6112.006949,234.464937,255,3046572939,4010800406,255,0.13187,0.069689,0.062181,53,44,1,1,1,1,1,0,0,1,No
0.856827,tcp,-,FIN,10,8,534,354,19.840644,254,252,4490.988281,2894.399902,2,1,92.975333,116.165711,5726.8441,177.590281,255,3219029624,2392706615,255,0.099816,0.043658,0.056158,53,44,3,1,1,1,2,0,0,2,No
0.839866,tcp,-,FIN,10,6,534,268,17.859992,254,252,4581.683594,2133.673828,2,1,93.318444,148.964406,5011.22782,263.1025,255,1526760771,2866429343,255,0.1383,0.094374,0.043926,53,45,3,1,1,1,2,0,0,2,No
0.722509,tcp,-,FIN,10,6,534,268,20.760986,254,252,5325.885254,2480.24585,2,1,78.162556,128.066203,4386.239432,221.432078,255,781390059,3656101770,255,0.19027,0.082169,0.108101,53,45,3,1,1,1,1,0,0,1,No
1.093447,tcp,-,FIN,10,6,534,268,13.718086,254,252,3519.146484,1638.854004,2,1,121.387333,206.445797,8131.723877,376.578375,255,107868090,4150692054,255,0.126747,0.061214,0.065533,53,45,2,1,1,1,1,0,0,1,No
0.602821,tcp,-,FIN,10,8,534,354,28.200743,254,252,6383.321289,4113.990723,2,1,66.884444,71.588711,3571.523257,145.385609,255,3601857913,3397470245,255,0.154519,0.101699,0.05282,53,44,2,1,2,1,2,0,0,2,No
0.750959,tcp,-,FIN,10,6,534,268,19.97446,254,252,5124.114746,2386.282227,2,1,83.439889,139.059203,4899.864454,258.674125,255,137570031,2459322793,255,0.144938,0.054976,0.089962,53,45,2,1,1,1,1,0,0,1,No
0.748263,tcp,-,FIN,10,8,534,354,22.719284,254,252,5142.57666,3314.342773,2,1,77.341111,98.449141,4524.557093,173.799141,255,1619217264,3571567967,255,0.106547,0.059109,0.047438,53,44,2,1,1,1,1,0,0,1,No
1.383892,tcp,-,FIN,10,8,534,354,12.284195,254,252,2780.563721,1792.047241,2,1,148.797,189.164141,9540.500585,382.310563,255,575892345,1448344053,255,0.105029,0.059734,0.045295,53,44,3,1,1,1,1,0,0,1,No
1.224065,tcp,-,FIN,10,8,534,354,13.888152,254,252,3143.624023,2026.036255,2,1,135.959444,158.997719,8049.079144,234.7305,255,3794102743,2026334746,255,0.174478,0.111071,0.063407,53,44,1,1,1,1,1,0,0,1,No
0.646624,tcp,-,FIN,10,6,534,268,23.197406,254,252,5950.907715,2771.31665,2,1,70.333778,103.469,3726.153333,174.051641,255,2413449835,948101686,255,0.232461,0.129269,0.103192,53,45,4,1,1,1,3,0,0,3,No
1.026409,tcp,-,FIN,10,6,534,268,14.614057,254,252,3748.992676,1745.8927,2,1,114.045444,182.119594,6952.843321,343.887531,255,1332526780,1245610895,255,0.099108,0.060138,0.03897,53,45,4,1,2,2,3,0,0,3,No
1.026409,tcp,-,FIN,10,6,534,268,14.614057,254,252,3748.992676,1745.8927,2,1,114.045444,182.119594,6952.843321,343.887531,255,1332526780,1245610895,255,0.099108,0.060138,0.03897,53,45,4,1,2,2,3,0,0,3,No
1.353609,tcp,-,FIN,10,8,534,354,12.559018,254,252,2842.770752,1832.13916,2,1,148.571,180.649141,8838.867813,360.269844,255,3287556247,3144522077,255,0.189149,0.089055,0.100094,53,44,2,1,1,1,1,0,0,2,No
0.881665,tcp,-,FIN,10,6,588,268,17.013265,254,252,4809.083008,2032.518066,2,1,91.778889,161.843594,4841.358543,258.15475,255,2826266043,1090998004,255,0.172947,0.072445,0.100502,59,45,1,1,1,1,1,0,0,2,No
1.186064,tcp,-,FIN,10,8,534,354,14.333122,254,252,3244.344238,2090.949463,2,1,121.987222,162.980859,7521.300563,241.578641,255,1642888802,1279581859,255,0.102625,0.045197,0.057428,53,44,3,1,1,1,1,0,0,2,No
0.000009,tcp,-,REQ,2,0,90,0,111111.1072,254,0,40000000,0,1,0,0.009,0,0,0,255,3986091668,0,0,0,0,0,45,0,3,6,1,1,1,0,0,1,No
1.243636,tcp,-,FIN,10,8,588,354,13.669595,254,252,3409.357666,1994.152588,2,1,138.086222,167.387422,8281.62324,240.488094,255,493416417,2067185888,255,0.120699,0.071915,0.048784,59,44,1,1,1,1,2,0,0,2,No
1.156588,tcp,-,FIN,10,8,534,354,14.698407,254,252,3327.027588,2144.238037,2,1,124.138889,150.341578,7130.856423,225.918172,255,3871981454,4209771769,255,0.169,0.104188,0.064812,53,44,1,1,1,1,1,0,0,2,No
2.246989,tcp,-,FIN,10,8,588,354,7.56568,254,252,1886.969604,1103.699219,2,1,249.557667,309.727156,17395.408,477.575562,255,3104989357,2871368482,255,0.151531,0.078897,0.072634,59,44,1,1,1,1,1,0,0,1,No
1.012057,tcp,-,FIN,10,8,534,354,16.797474,254,252,3802.157471,2450.455078,2,1,112.450778,130.786859,7016.294868,178.730938,255,3726989261,1781739690,255,0.165994,0.095732,0.070262,53,44,6,1,2,2,3,0,0,3,No
1.012057,tcp,-,FIN,10,8,534,354,16.797474,254,252,3802.157471,2450.455078,2,1,112.450778,130.786859,7016.294868,178.730938,255,3726989261,1781739690,255,0.165994,0.095732,0.070262,53,44,6,1,2,2,3,0,0,3,No
