dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,ct_srv_src,ct_state_ttl,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_srv_dst,Decision
0.000003,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,5,2,3,3,5,0,0,5,Yes
0.000008,zero,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,3,2,2,2,3,0,0,3,Yes
0.000006,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,100,0,7,2,4,4,7,0,0,7,Yes
0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,8,2,6,6,8,0,0,8,Yes
0.765484,tcp,http,FIN,10,8,846,354,22.208172,254,252,7963.589355,3239.780518,2,1,81.006,89.79857,4534.90003,156.780484,255,4023631068,189055314,255,0.259616,0.136885,0.122731,85,44,1,1,1,1,1,0,0,1,Yes
0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,2,2,1,1,2,0,0,2,Yes
0.000008,zero,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,3,2,2,2,3,0,0,3,Yes
0.881913,tcp,http,FIN,10,8,3340,354,19.276278,254,252,27267.99609,2812.068848,2,1,97.990333,116.164289,6153.654176,172.515938,255,3745388840,178475625,255,0.19588,0.067681,0.128199,334,44,1,1,1,1,1,0,0,1,Yes
0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,8,2,6,6,8,0,0,8,Yes
0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,2,2,1,1,2,0,0,2,Yes
0.422079,tcp,http,FIN,10,6,1144,268,35.538371,254,252,19522.41211,4245.650879,2,1,42.841222,78.242398,2197.044142,112.112586,255,4240890830,1702316025,255,0.072497,0.030862,0.041635,114,45,1,1,1,1,1,0,0,1,Yes
0.000008,zero,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,3,2,2,2,3,0,0,3,Yes
0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,8,2,6,6,8,0,0,8,Yes
0.000005,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,7,2,4,4,7,0,0,7,Yes
0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,2,2,1,1,2,0,0,2,Yes
1.40101,tcp,http,FIN,22,68,2584,87876,63.525598,62,252,14086.97949,494409.0313,4,32,66.714763,19.812089,3628.572433,2331.573406,255,1533747826,2812386732,255,0.142614,0.055156,0.087458,117,1292,1,1,1,1,1,0,0,1,Yes
0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,2,2,1,1,2,0,0,2,Yes
0.000005,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,7,2,4,4,7,0,0,7,Yes
0.000005,ddx,-,INT,2,0,200,0,200000.0051,254,0,160000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,3,2,1,1,3,0,0,3,Yes
0.000005,ddx,-,INT,2,0,200,0,200000.0051,254,0,160000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,3,2,1,1,3,0,0,3,Yes
0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,2,2,1,1,2,0,0,2,Yes
0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,7,2,2,2,7,0,0,7,Yes
0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,2,2,1,1,2,0,0,2,Yes
0.000008,iatp,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,5,2,2,2,5,0,0,5,Yes
0.000003,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,8,2,6,6,8,0,0,8,Yes
0.000004,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,100,0,4,2,3,3,4,0,0,4,Yes
0.000008,iatp,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,5,2,2,2,5,0,0,5,Yes
0.000003,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,8,2,6,6,8,0,0,8,Yes
0.000004,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,100,0,4,2,3,3,4,0,0,4,Yes
0.000008,iatp,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,5,2,2,2,5,0,0,5,Yes
0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,3,2,2,2,3,0,0,3,Yes
0.000003,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,8,2,6,6,8,0,0,8,Yes
0.000003,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,4,2,3,3,4,0,0,4,Yes
0.000002,stp,-,INT,2,0,200,0,500000.0013,254,0,400000000,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,100,0,5,2,2,2,5,0,0,5,Yes
0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,3,2,2,2,3,0,0,3,Yes
0.000003,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,8,2,6,6,8,0,0,8,Yes
0.000002,stp,-,INT,2,0,200,0,500000.0013,254,0,400000000,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,100,0,5,2,2,2,5,0,0,5,Yes
0.000003,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,8,2,6,6,8,0,0,8,Yes
0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,3,2,2,2,3,0,0,3,Yes
0.000003,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,4,2,3,3,4,0,0,4,Yes
0.000003,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,3,2,2,2,3,0,0,3,Yes
0.000002,stp,-,INT,2,0,200,0,500000.0013,254,0,400000000,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,100,0,5,2,2,2,5,0,0,5,Yes
0.000003,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,4,2,3,3,4,0,0,4,Yes
0.000003,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,3,2,2,2,3,0,0,3,Yes
0.000003,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,4,2,3,3,4,0,0,4,Yes
0.234366,tcp,http,FIN,10,10,786,3980,81.06978,62,252,24167.32813,122270.2969,2,2,26.040667,22.569666,1390.461733,1849.500992,255,1325023636,3044718168,255,0.031388,0.013663,0.017725,79,398,1,1,1,1,1,0,0,1,Yes
0.000002,stp,-,INT,2,0,200,0,500000.0013,254,0,400000000,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,100,0,5,2,2,2,5,0,0,5,Yes
0.000003,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,84,0,4,2,1,1,1,0,0,1,Yes
0.000003,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,3,2,2,2,3,0,0,3,Yes
0.000002,stp,-,INT,2,0,200,0,500000.0013,254,0,400000000,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,100,0,5,2,2,2,5,0,0,5,Yes
0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,3,2,1,1,3,0,0,3,Yes
0.000008,vmtp,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,3,2,1,1,4,0,0,3,Yes
2.231405,tcp,smtp,FIN,20,20,1936,1768,17.477777,62,252,6596.740723,6023.11084,7,8,117.442369,112.048367,5622.902283,127.005219,255,2555068471,1239245168,255,0.200431,0.101811,0.09862,97,88,1,1,1,1,1,0,0,1,Yes
0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,3,2,1,1,3,0,0,3,Yes
0.000005,srp,-,INT,2,0,200,0,200000.0051,254,0,160000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,5,2,2,2,5,0,0,5,Yes
0.000008,vmtp,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,3,2,1,1,4,0,0,3,Yes
0.000005,srp,-,INT,2,0,200,0,200000.0051,254,0,160000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,5,2,2,2,5,0,0,5,Yes
0.000009,udp,-,INT,2,0,360,0,111111.1072,254,0,160000000,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,180,0,2,2,1,1,1,0,0,1,Yes
0.000005,srp,-,INT,2,0,200,0,200000.0051,254,0,160000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,5,2,2,2,5,0,0,5,Yes
0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,7,2,3,3,7,0,0,7,Yes
0.000006,ttp,-,INT,2,0,200,0,166666.6608,254,0,133333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,100,0,4,2,2,2,4,0,0,4,Yes
0.000003,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,4,2,3,3,4,0,0,4,Yes
0.000008,uti,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,5,2,2,2,5,0,0,5,Yes
0.000006,ttp,-,INT,2,0,200,0,166666.6608,254,0,133333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,100,0,4,2,2,2,4,0,0,4,Yes
0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,7,2,2,2,7,0,0,7,Yes
0.000008,uti,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,5,2,2,2,5,0,0,5,Yes
0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,7,2,2,2,7,0,0,7,Yes
0.000008,sm,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,4,2,1,1,4,0,0,4,Yes
0.894033,tcp,http,FIN,10,6,1766,268,16.777904,254,252,14227.66211,2004.400269,2,1,93.202222,155.184594,5019.691625,247.440047,255,921156975,3128250330,255,0.229746,0.118106,0.11164,177,45,2,1,1,1,1,0,0,1,Yes
0.327439,tcp,http,FIN,10,6,1394,268,45.810058,254,252,30662.19922,5472.774902,2,1,33.409333,61.711602,1843.039725,102.129063,255,3979085192,1202341180,255,0.057093,0.018873,0.03822,139,45,3,1,1,1,1,0,0,1,Yes
0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,7,2,2,2,7,0,0,7,Yes
3.595486,tcp,smtp,FIN,26,20,5152,1682,12.515694,62,252,11022.70996,3555.56958,8,8,143.819443,182.888844,8231.319881,238.266469,255,1176463485,1239992913,255,0.238172,0.119956,0.118216,198,84,1,1,1,1,1,0,0,1,Yes
0.000001,unas,-,INT,2,0,200,0,1000000.003,254,0,800000000,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,100,0,3,2,1,1,3,0,0,3,Yes
0.000008,sm,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,4,2,1,1,4,0,0,4,Yes
0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,9,2,5,5,9,0,0,9,Yes
0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,7,2,2,2,7,0,0,7,Yes
0.000001,unas,-,INT,2,0,200,0,1000000.003,254,0,800000000,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,100,0,3,2,1,1,3,0,0,3,Yes
0.765722,tcp,http,FIN,10,8,1070,354,22.20127,254,252,10061.09277,3238.773438,2,1,78.661333,100.27143,4614.571917,154.324312,255,2448106928,2885712854,255,0.131139,0.06382,0.067319,107,44,2,1,1,1,1,0,0,1,Yes
0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,9,2,5,5,9,0,0,9,Yes
0.000001,unas,-,INT,2,0,200,0,1000000.003,254,0,800000000,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,100,0,3,2,1,1,3,0,0,3,Yes
0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,9,2,5,5,9,0,0,9,Yes
0.000001,unas,-,INT,2,0,200,0,1000000.003,254,0,800000000,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,100,0,3,2,1,1,3,0,0,3,Yes
0.000001,fire,-,INT,2,0,200,0,1000000.003,254,0,800000000,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,100,0,4,2,1,1,4,0,0,4,Yes
0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,9,2,5,5,9,0,0,9,Yes
0.000001,unas,-,INT,2,0,200,0,1000000.003,254,0,800000000,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,100,0,3,2,1,1,3,0,0,3,Yes
0.000001,fire,-,INT,2,0,200,0,1000000.003,254,0,800000000,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,100,0,4,2,1,1,4,0,0,4,Yes
0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,9,2,5,5,9,0,0,9,Yes
0.000001,fire,-,INT,2,0,200,0,1000000.003,254,0,800000000,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,100,0,4,2,1,1,4,0,0,4,Yes
1.168803,tcp,-,FIN,10,8,564,354,14.544795,254,252,3477.061523,2121.828857,2,1,129.867,146.516422,8364.525115,210.272687,255,931093756,3448026631,255,0.174901,0.075844,0.099057,56,44,4,1,1,1,1,0,0,1,Yes
0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,9,2,5,5,9,0,0,9,Yes
0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,9,2,5,5,9,0,0,9,Yes
0.000003,crtp,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,4,2,2,2,4,0,0,4,Yes
0.000006,vines,-,INT,2,0,200,0,166666.6608,254,0,133333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,100,0,4,2,2,2,4,0,0,4,Yes
0.000001,unas,-,INT,2,0,200,0,1000000.003,254,0,800000000,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,100,0,3,2,1,1,3,0,0,3,Yes
0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,7,2,3,3,7,0,0,7,Yes
0.000003,crtp,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,4,2,2,2,4,0,0,4,Yes
0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,7,2,3,3,7,0,0,7,Yes
0.000003,crtp,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,4,2,2,2,4,0,0,4,Yes
0.000006,vines,-,INT,2,0,200,0,166666.6608,254,0,133333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,100,0,4,2,2,2,4,0,0,4,Yes
0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,3,2,1,1,3,0,0,3,Yes
0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,7,2,3,3,7,0,0,7,Yes
0.000003,crudp,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,4,2,2,2,4,0,0,4,Yes
0.000006,vines,-,INT,2,0,200,0,166666.6608,254,0,133333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,100,0,4,2,2,2,4,0,0,4,Yes
0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,3,2,1,1,3,0,0,3,Yes
0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,7,2,3,3,7,0,0,7,Yes
0.000003,crudp,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,4,2,2,2,4,0,0,4,Yes
0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,5,2,2,2,5,0,0,5,Yes
0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,7,2,3,3,7,0,0,7,Yes
0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,5,2,2,2,5,0,0,5,Yes
0.000006,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,100,0,9,2,5,5,9,0,0,9,Yes
1.703256,tcp,http,FIN,32,162,1736,207751,113.312384,62,252,7900.163086,969761.4375,2,79,54.939937,10.230069,2634.391758,1219.697946,255,2399340546,519089956,255,0.163623,0.066438,0.097185,54,1282,2,1,2,2,2,0,0,2,Yes
0.000003,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,7,2,3,3,7,0,0,7,Yes
0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,5,2,2,2,5,0,0,5,Yes
1.703256,tcp,http,FIN,32,162,1736,207751,113.312384,62,252,7900.163086,969761.4375,2,79,54.939937,10.230069,2634.391758,1219.697946,255,2399340546,519089956,255,0.163623,0.066438,0.097185,54,1282,2,1,2,2,2,0,0,2,Yes
0.000006,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,100,0,9,2,5,5,9,0,0,9,Yes
0.000003,crudp,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,4,2,2,2,4,0,0,4,Yes
0.000003,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,7,2,3,3,7,0,0,7,Yes
0.000008,sccopmce,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,4,2,1,1,4,0,0,4,Yes
0.000006,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,100,0,9,2,5,5,9,0,0,9,Yes
0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,7,2,2,2,7,0,0,7,Yes
2.097541,ospf,-,INT,42,0,2688,0,19.546697,254,0,10007.90918,0,0,0,51.159535,0,55.640574,0,0,0,0,0,0,0,0,64,0,1,2,1,1,1,0,0,1,Yes
0.000003,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,5,2,2,2,5,0,0,5,Yes
0.000005,iplt,-,INT,2,0,200,0,200000.0051,254,0,160000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,4,2,1,1,4,0,0,4,Yes
0.000006,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,100,0,9,2,5,5,9,0,0,9,Yes
2.097541,ospf,-,INT,42,0,2688,0,19.546697,254,0,10007.90918,0,0,0,51.159535,0,55.640574,0,0,0,0,0,0,0,0,64,0,1,2,1,1,1,0,0,1,Yes
0.000006,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,100,0,9,2,5,5,9,0,0,9,Yes
0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,7,2,2,2,7,0,0,7,Yes
0.000005,iplt,-,INT,2,0,200,0,200000.0051,254,0,160000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,4,2,1,1,4,0,0,4,Yes
0.000003,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,9,2,5,5,9,0,0,9,Yes
0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,7,2,2,2,7,0,0,7,Yes
0.000003,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,9,2,5,5,9,0,0,9,Yes
0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,7,2,2,2,7,0,0,7,Yes
0.000003,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,9,2,5,5,9,0,0,9,Yes
0.000003,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,9,2,5,5,9,0,0,9,Yes
0.000003,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,5,2,2,2,5,0,0,5,Yes
0.000008,pipe,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,5,2,2,2,5,0,0,5,Yes
0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,7,2,2,2,7,0,0,7,Yes
0.000003,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,9,2,5,5,9,0,0,9,Yes
0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,5,2,1,1,5,0,0,5,Yes
0.000008,pipe,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,5,2,2,2,5,0,0,5,Yes
0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,7,2,2,2,7,0,0,7,Yes
0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,9,2,4,4,9,0,0,9,Yes
0.000005,sps,-,INT,2,0,200,0,200000.0051,254,0,160000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,5,2,2,2,5,0,0,5,Yes
0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,7,2,2,2,7,0,0,7,Yes
0.000007,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,100,0,9,2,4,4,9,0,0,9,Yes
0.000005,sps,-,INT,2,0,200,0,200000.0051,254,0,160000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,5,2,2,2,5,0,0,5,Yes
0.000007,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,100,0,9,2,4,4,9,0,0,9,Yes
0.000003,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,84,0,1,2,1,1,1,0,0,5,Yes
0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,5,2,2,2,5,0,0,5,Yes
